2524, 10.5946
9824, 98.0349
2395, 134.8952
0246, 125.9424
7196, 76.4978
6099, 105.9786
3974, 83.6947
0644, 72.7344
9002, 8.7894
9333, 67.709
1604, 1.2486
7530, 2.1654
0420, 2.1786
2618, 8.4164
6007, 0.0274
9388, 0.0348
4220, 3.3131
8675, 38.6134
7081, 92.9969
3276, 138.8078
3624, 48.3401
3350, 89.1301
9645, 20.0313
6467, 4.6368
2297, 5.8434
8554, 0.2726
5874, 0.0831
9949, 1.5277
8311, 92.3333
1269, 139.6983
4333, -81.361
2047, 8.5653
8544, 47.0998
9815, 52.2803
4857, 114.3699
4114, 37.8852
1198, 15.9448
8314, 68.9723
3600, 2.9361
6679, 62.6241
9102, 21.4163
1344, 57.1934
8223, 101.3049
8144, 71.1355
5985, 7.0354
8313, 6.4534
6502, 48.7707
1635, 44.6921
3274, 3.9385
0401, 0.0017
6171, 9.1205
5954, 1.341
2974, 5.1707
3612, 1.2376
1602, 0.7588
9259, 2.8503
2184, 5.9854
2607, 1.0357
3611, 1.0347
3699, 0.0053
2399, 4.2828
9767, 0.8349
2850, 0.3776
1271, 2.8377
3033, 5.4715
9452, 0.2733
7006, 0.0015
3410, 0.0018
5086, 0.1283
8325, 3.6761
9360, 0.0351
3487, 0.1479
0533, 0.0027
7369, 1.5145
3071, 0.1455
0817, 0.0593
2982, 0.0259
0128, 59.9168
7195, 2.2936
6835, 0.1142
