7081, 13.4238
2047, 6.9358
8544, 15.5012
9815, 15.1749
0246, 18.1584
1269, 18.1825
4857, 21.2775
4114, 17.123
1198, 7.5062
8314, 18.1999
3600, 0.032
6679, 13.8311
9102, 15.7482
1344, 6.4848
8223, 21.9415
0644, 14.3155
8144, 17.8142
9824, 18.9907
5985, 7.0354
2395, 18.2054
3974, 7.0376
8313, 6.4534
6099, 16.1743
8675, 12.8881
6502, 15.1948
1635, 14.1086
9333, 14.9196
8311, 11.5531
3274, 3.9385
0401, 0.0017
3276, 8.8991
3350, 9.8878
7196, 10.7586
3624, 7.6802
6171, 3.2222
4333, 5.3735
2524, 1.8813
5954, 0.6522
9002, 3.1538
2974, 1.755
7530, 1.1515
3612, 1.2376
2618, 1.3253
1602, 0.7588
9259, 1.58
2184, 1.564
2607, 1.0357
3611, 1.0347
1604, 0.2431
3699, 0.0053
0420, 0.0006
